#Area	Non-overlapping_group
ampl554_KMT2D_CDS_23_+_KMT2D_CDS_22_UserDefined_(53190464)_UserDefined_(46402181)	grp0
ampl556_KMT2D_CDS_23_+_KMT2D_CDS_22_UserDefined_(53190464)_UserDefined_(46402181)	grp0
ampl551_KMT2D_CDS_21_+_KMT2D_CDS_20_UserDefined_(53190463)_UserDefined_(46402182)	grp0
ampl553_KMT2D_CDS_21_+_KMT2D_CDS_20_UserDefined_(53190463)_UserDefined_(46402182)	grp0
ampl548_KMT2D_CDS_19_Cds_16754420_UserDefined_(52737160)_UserDefined_(46402183)	grp0
ampl550_KMT2D_CDS_19_Cds_16754420_UserDefined_(52737160)_UserDefined_(46402183)	grp0
ampl539_KMT2D_CDS_18_+_CDS_17_+_CDS_16_+_CDS_15_UserDefined_(53190462)_UserDefined_(46402184)	grp0
ampl541_KMT2D_CDS_18_+_CDS_17_+_CDS_16_+_CDS_15_UserDefined_(53190462)_UserDefined_(46402184)	grp0
ampl543_KMT2D_CDS_18_+_CDS_17_+_CDS_16_+_CDS_15_UserDefined_(53190462)_UserDefined_(46402184)	grp0
ampl545_KMT2D_CDS_18_+_CDS_17_+_CDS_16_+_CDS_15_UserDefined_(53190462)_UserDefined_(46402184)	grp0
ampl547_KMT2D_CDS_18_+_CDS_17_+_CDS_16_+_CDS_15_UserDefined_(53190462)_UserDefined_(46402184)	grp0
ampl538_KMT2D_CDS_14_Cds_16755920_UserDefined_(53190461)_UserDefined_(46402185)	grp0
ampl536_KMT2D_CDS_13_Cds_16754552_UserDefined_(53190460)_UserDefined_(46402186)	grp0
ampl535_KMT2D_CDS_12_Cds_16753546_UserDefined_(53190459)_UserDefined_(46402187)	grp0
ampl1091_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1093_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1095_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1097_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1099_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1101_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1103_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1106_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1108_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1110_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1112_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1114_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1116_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1118_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1120_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1122_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1124_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp0
ampl1192_KMT2D_CDS_8_+_KMT2D_CDS_7_+_KMT2D_CDS_6_UserDefined_(53190473)_UserDefined_(51524770)	grp0
ampl1194_KMT2D_CDS_8_+_KMT2D_CDS_7_+_KMT2D_CDS_6_UserDefined_(53190473)_UserDefined_(51524770)	grp0
ampl1196_KMT2D_CDS_8_+_KMT2D_CDS_7_+_KMT2D_CDS_6_UserDefined_(53190473)_UserDefined_(51524770)	grp0
ampl1198_KMT2D_CDS_8_+_KMT2D_CDS_7_+_KMT2D_CDS_6_UserDefined_(53190473)_UserDefined_(51524770)	grp0
ampl632_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp0
ampl634_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp0
ampl636_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp0
ampl638_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp0
ampl640_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp0
ampl642_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp0
ampl534_KMT2D_CDS_1_Cds_16755937_UserDefined_(53190457)_UserDefined_(46402189)	grp0
ampl892_STAT6_14_Exon_16761490_UserDefined_(53190713)_UserDefined_(53391497)	grp0
ampl890_STAT6_13_Exon_16759426_UserDefined_(53190712)_UserDefined_(53391498)	grp0
ampl889_STAT6_12_Exon_16761314_UserDefined_(53190711)_UserDefined_(53391499)	grp0
ampl885_STAT6_11_+_STAT6_10_UserDefined_(53190710)_UserDefined_(53391500)	grp0
ampl887_STAT6_11_+_STAT6_10_UserDefined_(53190710)_UserDefined_(53391500)	grp0
ampl894_STAT6_9_Exon_16762069_UserDefined_(53190714)_UserDefined_(53391501)	grp0
ampl330_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp0
ampl332_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp0
ampl334_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp0
ampl336_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp0
ampl338_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp0
ampl340_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp0
ampl342_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp0
ampl324_FOXO1_CDS_1_Cds_16773812_UserDefined_(53190403)_UserDefined_(46402214)	grp0
ampl326_FOXO1_CDS_1_Cds_16773812_UserDefined_(53190403)_UserDefined_(46402214)	grp0
ampl328_FOXO1_CDS_1_Cds_16773812_UserDefined_(53190403)_UserDefined_(46402214)	grp0
ampl984_TRAF3_5_Exon_16796512_UserDefined_(53190745)_UserDefined_(53391502)	grp0
ampl981_TRAF3_10_Exon_16792377_UserDefined_(53190744)_UserDefined_(53391503)	grp0
ampl983_TRAF3_10_Exon_16792377_UserDefined_(53190744)_UserDefined_(53391503)	grp0
ampl0_B2M_CDS_1_Cds_16801434_UserDefined_(53190311)_UserDefined_(46402346)	grp0
ampl1_B2M_CDS_2_Cds_16800705_UserDefined_(53190312)_UserDefined_(46402347)	grp0
ampl3_B2M_CDS_2_Cds_16800705_UserDefined_(53190312)_UserDefined_(46402347)	grp0
ampl4_B2M_CDS_3_Cds_16802199_UserDefined_(53190313)_UserDefined_(46402348)	grp0
ampl211_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl213_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl215_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl217_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl219_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl221_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl223_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl225_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl227_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl229_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl231_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl233_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp0
ampl209_CREBP_CDS_30_Cds_16812201_UserDefined_(53190386)_UserDefined_(46402360)	grp0
ampl205_CREBP_CDS_29_Cds_16813369_UserDefined_(53190384)_UserDefined_(46402361)	grp0
ampl203_CREBP_CDS_28_Cds_16810942_UserDefined_(53190383)_UserDefined_(46402362)	grp0
ampl201_CREBP_CDS_27_Cds_16814614_UserDefined_(53190382)_UserDefined_(46402363)	grp0
ampl199_CREBP_CDS_26_Cds_16812182_UserDefined_(53190381)_UserDefined_(46402364)	grp0
ampl197_CREBP_CDS_25_Cds_16814314_UserDefined_(53190380)_UserDefined_(46402365)	grp0
ampl195_CREBP_CDS_24_Cds_16814332_UserDefined_(53190379)_UserDefined_(46402366)	grp0
ampl194_CREBP_CDS_23_Cds_16813112_UserDefined_(53190378)_UserDefined_(46402367)	grp0
ampl193_CREBP_CDS_22_Cds_16814483_UserDefined_(53190377)_UserDefined_(46402368)	grp0
ampl192_CREBP_CDS_21_Cds_16815354_UserDefined_(53190376)_UserDefined_(46402369)	grp0
ampl191_CREBP_CDS_20_Cds_16810943_UserDefined_(53190375)_UserDefined_(46402370)	grp0
ampl180_CREBP_CDS_19_Cds_16814753_UserDefined_(53190373)_UserDefined_(46402371)	grp0
ampl177_CREBP_CDS_18_Cds_16810601_UserDefined_(53190372)_UserDefined_(46402372)	grp0
ampl179_CREBP_CDS_18_Cds_16810601_UserDefined_(53190372)_UserDefined_(46402372)	grp0
ampl175_CREBP_CDS_17_Cds_16811030_UserDefined_(53190371)_UserDefined_(46402373)	grp0
ampl173_CREBP_CDS_16_Cds_16811560_UserDefined_(53190370)_UserDefined_(46402374)	grp0
ampl171_CREBP_CDS_15_Cds_16815080_UserDefined_(53190369)_UserDefined_(46402375)	grp0
ampl167_CREBP_CDS_14_Cds_16811697_UserDefined_(53190368)_UserDefined_(46402376)	grp0
ampl169_CREBP_CDS_14_Cds_16811697_UserDefined_(53190368)_UserDefined_(46402376)	grp0
ampl165_CREBP_CDS_13_Cds_16812252_UserDefined_(53190367)_UserDefined_(46402377)	grp0
ampl163_CREBP_CDS_12_Cds_16811796_UserDefined_(53190366)_UserDefined_(53391505)	grp0
ampl162_CREBP_CDS_11_Cds_16816236_UserDefined_(53190365)_UserDefined_(46402379)	grp0
ampl160_CREBP_CDS_10_Cds_16816073_UserDefined_(53190364)_UserDefined_(46402380)	grp0
ampl246_CREBP_CDS_9_Cds_16811217_UserDefined_(53190393)_UserDefined_(46402381)	grp0
ampl248_CREBP_CDS_9_Cds_16811217_UserDefined_(53190393)_UserDefined_(46402381)	grp0
ampl244_CREBP_CDS_8_Cds_16816499_UserDefined_(53190392)_UserDefined_(46402382)	grp0
ampl243_CREBP_CDS_7_Cds_16816703_UserDefined_(53190391)_UserDefined_(46402383)	grp0
ampl240_CREBP_CDS_6_Cds_16816712_UserDefined_(53190390)_UserDefined_(46402384)	grp0
ampl242_CREBP_CDS_6_Cds_16816712_UserDefined_(53190390)_UserDefined_(46402384)	grp0
ampl238_CREBP_CDS_5_Cds_16816196_UserDefined_(53190389)_UserDefined_(46402385)	grp0
ampl235_CREBP_CDS_4_Cds_16813063_UserDefined_(53190388)_UserDefined_(46402386)	grp0
ampl237_CREBP_CDS_4_Cds_16813063_UserDefined_(53190388)_UserDefined_(46402386)	grp0
ampl207_CREBP_CDS_3_Cds_16811245_UserDefined_(53190385)_UserDefined_(46402387)	grp0
ampl182_CREBP_CDS_2_Cds_16815203_UserDefined_(53190374)_UserDefined_(46402388)	grp0
ampl184_CREBP_CDS_2_Cds_16815203_UserDefined_(53190374)_UserDefined_(46402388)	grp0
ampl186_CREBP_CDS_2_Cds_16815203_UserDefined_(53190374)_UserDefined_(46402388)	grp0
ampl188_CREBP_CDS_2_Cds_16815203_UserDefined_(53190374)_UserDefined_(46402388)	grp0
ampl190_CREBP_CDS_2_Cds_16815203_UserDefined_(53190374)_UserDefined_(46402388)	grp0
ampl158_CREBP_CDS_1_Cds_16816245_UserDefined_(53190363)_UserDefined_(46402389)	grp0
ampl113_CIITA_CDS_1_Cds_16815863_UserDefined_(53190347)_UserDefined_(46402391)	grp0
ampl144_CIITA_CDS_2_Cds_16811824_UserDefined_(53190356)_UserDefined_(46402392)	grp0
ampl146_CIITA_CDS_3_Cds_16811970_UserDefined_(53190357)_UserDefined_(46402393)	grp0
ampl147_CIITA_CDS_4_+_CIITA_CDS_5_UserDefined_(53190358)_UserDefined_(46402394)	grp0
ampl149_CIITA_CDS_4_+_CIITA_CDS_5_UserDefined_(53190358)_UserDefined_(46402394)	grp0
ampl151_CIITA_CDS_6_Cds_16815945_UserDefined_(53190359)_UserDefined_(46402395)	grp0
ampl152_CIITA_CDS_7_Cds_16813822_UserDefined_(53190360)_UserDefined_(46402396)	grp0
ampl154_CIITA_CDS_8_Cds_16814620_UserDefined_(53190361)_UserDefined_(46402397)	grp0
ampl156_CIITA_CDS_9_Cds_16812468_UserDefined_(53190362)_UserDefined_(46402398)	grp0
ampl114_CIITA_CDS_10_Cds_16812825_UserDefined_(53190348)_UserDefined_(46402399)	grp0
ampl115_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl117_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl119_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl121_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl123_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl125_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl127_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl129_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl131_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl133_CIITA_CDS_11_Cds_16812330_UserDefined_(53190349)_UserDefined_(46402400)	grp0
ampl134_CIITA_CDS_12_Cds_16811377_UserDefined_(48331944)_UserDefined_(46402401)	grp0
ampl136_CIITA_CDS_13_Cds_16811152_UserDefined_(53190350)_UserDefined_(46402402)	grp0
ampl137_CIITA_CDS_14_Cds_16813940_UserDefined_(53190351)_UserDefined_(46402403)	grp0
ampl138_CIITA_CDS_15_Cds_16815901_UserDefined_(53190352)_UserDefined_(46402404)	grp0
ampl139_CIITA_CDS_16_Cds_16814009_UserDefined_(53190353)_UserDefined_(46402405)	grp0
ampl140_CIITA_CDS_17_+_CIITA_CDS_18_UserDefined_(53190354)_UserDefined_(46402406)	grp0
ampl142_CIITA_CDS_17_+_CIITA_CDS_18_UserDefined_(53190354)_UserDefined_(46402406)	grp0
ampl143_CIITA_CDS_19_Cds_16813749_UserDefined_(53190355)_UserDefined_(46402407)	grp0
ampl879_SOCS1_CDS_1_Cds_16811295_UserDefined_(53190709)_UserDefined_(53391506)	grp0
ampl881_SOCS1_CDS_1_Cds_16811295_UserDefined_(53190709)_UserDefined_(53391506)	grp0
ampl883_SOCS1_CDS_1_Cds_16811295_UserDefined_(53190709)_UserDefined_(53391506)	grp0
ampl859_PLCG2_D334H_12_UserDefined_(53190698)_UserDefined_(53391507)	grp0
ampl861_PLCG2_R665W_19_UserDefined_(53190699)_UserDefined_(53391508)	grp0
ampl862_PLCG2_S707Y_20_+_PLCG2_R742P_20_UserDefined_(53191150)_UserDefined_(53391509)	grp0
ampl860_PLCG2_L845Y_24_UserDefined_(53190702)_UserDefined_(53391510)	grp0
ampl858_PLCG2_D1140G_30_UserDefined_(53190703)_UserDefined_(53391511)	grp0
ampl964_TP53_CDS_10_Cds_16839835_UserDefined_(53190740)_UserDefined_(37356573)	grp0
ampl980_TP53_CDS_9_Cds_16835833_UserDefined_(53190743)_UserDefined_(32313440)	grp0
ampl977_TP53_CDS_8_+_TP53_CDS_7_UserDefined_(53190742)_UserDefined_(43882369)	grp0
ampl979_TP53_CDS_8_+_TP53_CDS_7_UserDefined_(53190742)_UserDefined_(43882369)	grp0
ampl975_TP53_CDS_6_Cds_16837290_UserDefined_(49089470)_UserDefined_(32313442)	grp0
ampl971_TP53_CDS_5_+_TP53_CDS_4_+_TP53_CDS_4_UserDefined_(53190741)_UserDefined_(35213997)	grp0
ampl973_TP53_CDS_5_+_TP53_CDS_4_+_TP53_CDS_4_UserDefined_(53190741)_UserDefined_(35213997)	grp0
ampl965_TP53_CDS_3_+_TP53_CDS_3_+_TP53_CDS_2_+_TP53_CDS_1_UserDefined_(49089469)_UserDefined_(35213998)	grp0
ampl967_TP53_CDS_3_+_TP53_CDS_3_+_TP53_CDS_2_+_TP53_CDS_1_UserDefined_(49089469)_UserDefined_(35213998)	grp0
ampl969_TP53_CDS_3_+_TP53_CDS_3_+_TP53_CDS_2_+_TP53_CDS_1_UserDefined_(49089469)_UserDefined_(35213998)	grp0
ampl1027_CD79B_6_+_CD79B_5_UserDefined_(53190342)_UserDefined_(53391512)	grp0
ampl1029_CD79B_6_+_CD79B_5_UserDefined_(53190342)_UserDefined_(53391512)	grp0
ampl1031_CD79B_6_+_CD79B_5_UserDefined_(53190342)_UserDefined_(53391512)	grp0
ampl1033_CD79B_6_+_CD79B_5_UserDefined_(53190342)_UserDefined_(53391512)	grp0
ampl1035_CD79B_6_+_CD79B_5_UserDefined_(53190342)_UserDefined_(53391512)	grp0
ampl88_CD79B_4_+_CD79B_3_UserDefined_(53190341)_UserDefined_(32313446)	grp0
ampl90_CD79B_4_+_CD79B_3_UserDefined_(53190341)_UserDefined_(32313446)	grp0
ampl92_CD79B_4_+_CD79B_3_UserDefined_(53190341)_UserDefined_(32313446)	grp0
ampl94_CD79B_4_+_CD79B_3_UserDefined_(53190341)_UserDefined_(32313446)	grp0
ampl87_CD79B_2_+_CD79B_2_UserDefined_(53190340)_UserDefined_(32313447)	grp0
ampl351_GNA13_CDS_4_Cds_16854782_UserDefined_(53190408)_UserDefined_(46402444)	grp0
ampl353_GNA13_CDS_4_Cds_16854782_UserDefined_(53190408)_UserDefined_(46402444)	grp0
ampl355_GNA13_CDS_4_Cds_16854782_UserDefined_(53190408)_UserDefined_(46402444)	grp0
ampl357_GNA13_CDS_4_Cds_16854782_UserDefined_(53190408)_UserDefined_(46402444)	grp0
ampl350_GNA13_CDS_3_Cds_16855343_UserDefined_(53190407)_UserDefined_(46402445)	grp0
ampl347_GNA13_CDS_2_Cds_16852607_UserDefined_(53190406)_UserDefined_(46402446)	grp0
ampl349_GNA13_CDS_2_Cds_16852607_UserDefined_(53190406)_UserDefined_(46402446)	grp0
ampl344_GNA13_CDS_1_Cds_16852018_UserDefined_(53190405)_UserDefined_(46402447)	grp0
ampl346_GNA13_CDS_1_Cds_16852018_UserDefined_(53190405)_UserDefined_(46402447)	grp0
ampl5_BCL2_CDS_1_Cds_16867824_UserDefined_(53190315)_UserDefined_(53391513)	grp0
ampl7_BCL2_CDS_1_Cds_16867824_UserDefined_(53190315)_UserDefined_(53391513)	grp0
ampl9_BCL2_CDS_1_Cds_16867824_UserDefined_(53190315)_UserDefined_(53391513)	grp0
ampl914_TCF3_CDS_18_Cds_16866354_UserDefined_(53190720)_UserDefined_(53391514)	grp0
ampl912_TCF3_CDS_17_Cds_16866987_UserDefined_(53190719)_UserDefined_(53391515)	grp0
ampl910_TCF3_CDS_16_Cds_16866867_UserDefined_(53190718)_UserDefined_(53391516)	grp0
ampl906_TCF3_CDS_15_+_TCF3_CDS_14_UserDefined_(43753929)_UserDefined_(53391517)	grp0
ampl908_TCF3_CDS_15_+_TCF3_CDS_14_UserDefined_(43753929)_UserDefined_(53391517)	grp0
ampl905_TCF3_CDS_13_Cds_16867070_UserDefined_(53190717)_UserDefined_(53391518)	grp0
ampl902_TCF3_CDS_12_+_TCF3_CDS_11_UserDefined_(43753927)_UserDefined_(53391519)	grp0
ampl904_TCF3_CDS_12_+_TCF3_CDS_11_UserDefined_(43753927)_UserDefined_(53391519)	grp0
ampl897_TCF3_CDS_10_+_TCF3_CDS_9_+_TCF3_CDS_8_UserDefined_(53190716)_UserDefined_(53391520)	grp0
ampl899_TCF3_CDS_10_+_TCF3_CDS_9_+_TCF3_CDS_8_UserDefined_(53190716)_UserDefined_(53391520)	grp0
ampl901_TCF3_CDS_10_+_TCF3_CDS_9_+_TCF3_CDS_8_UserDefined_(53190716)_UserDefined_(53391520)	grp0
ampl922_TCF3_CDS_7_Cds_16863329_UserDefined_(53190726)_UserDefined_(53391521)	grp0
ampl920_TCF3_CDS_6_Cds_16866497_UserDefined_(53190725)_UserDefined_(53391522)	grp0
ampl919_TCF3_CDS_5_Cds_16868683_UserDefined_(53190724)_UserDefined_(53391523)	grp0
ampl918_TCF3_CDS_4_Cds_16865131_UserDefined_(53190723)_UserDefined_(53391524)	grp0
ampl917_TCF3_CDS_3_Cds_16864422_UserDefined_(53190722)_UserDefined_(53391525)	grp0
ampl916_TCF3_CDS_2_Cds_16863264_UserDefined_(53190721)_UserDefined_(53391526)	grp0
ampl896_TCF3_CDS_1_Cds_16866812_UserDefined_(53190715)_UserDefined_(53391527)	grp0
ampl674_MEF2B_CDS_8_+_MEF2B_CDS_8_UserDefined_(53190680)_UserDefined_(53391528)	grp0
ampl676_MEF2B_CDS_8_+_MEF2B_CDS_8_UserDefined_(53190680)_UserDefined_(53391528)	grp0
ampl663_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp0
ampl665_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp0
ampl667_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp0
ampl669_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp0
ampl671_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp0
ampl673_MEF2B_CDS_7_+_CDS_6_+_1_+_CDS_5_+_1_+_CDS_4_+_1_UserDefined_(53190679)_UserDefined_(53391529)	grp0
ampl661_MEF2B_CDS_3_Cds_16880604_UserDefined_(53190678)_UserDefined_(53391530)	grp0
ampl659_MEF2B_CDS_2_Cds_16881085_UserDefined_(53190676)_UserDefined_(53391531)	grp0
ampl658_MEF2B_CDS_1_Cds_16876755_UserDefined_(52621316)_UserDefined_(53391532)	grp0
ampl82_CD79A_2_+_CD79A_2_UserDefined_(53190337)_UserDefined_(32313455)	grp0
ampl84_CD79A_2_+_CD79A_2_UserDefined_(53190337)_UserDefined_(32313455)	grp0
ampl85_CD79A_3_Exon_16882095_UserDefined_(53190338)_UserDefined_(32313456)	grp0
ampl1020_CD79A_4_+_CD79A_5_UserDefined_(53190339)_UserDefined_(53391533)	grp0
ampl1022_CD79A_4_+_CD79A_5_UserDefined_(53190339)_UserDefined_(53391533)	grp0
ampl1024_CD79A_4_+_CD79A_5_UserDefined_(53190339)_UserDefined_(53391533)	grp0
ampl1026_CD79A_4_+_CD79A_5_UserDefined_(53190339)_UserDefined_(53391533)	grp0
ampl998_XPO1_18_Exon_16901548_UserDefined_(53190750)_UserDefined_(53391534)	grp0
ampl996_XPO1_17_Exon_16904239_UserDefined_(53190749)_UserDefined_(53391535)	grp0
ampl991_XPO1_16_+_XPO1_15_UserDefined_(53190748)_UserDefined_(53391536)	grp0
ampl993_XPO1_16_+_XPO1_15_UserDefined_(53190748)_UserDefined_(53391536)	grp0
ampl995_XPO1_16_+_XPO1_15_UserDefined_(53190748)_UserDefined_(53391536)	grp0
ampl989_XPO1_13_Exon_16904179_UserDefined_(53190747)_UserDefined_(53391537)	grp0
ampl986_XPO1_12_Exon_16902333_UserDefined_(53190746)_UserDefined_(47591654)	grp0
ampl988_XPO1_12_Exon_16902333_UserDefined_(53190746)_UserDefined_(47591654)	grp0
ampl1036_DUSP2_CDS_4_+_DUSP2_CDS_3_UserDefined_(53190395)_UserDefined_(53391538)	grp0
ampl1038_DUSP2_CDS_4_+_DUSP2_CDS_3_UserDefined_(53190395)_UserDefined_(53391538)	grp0
ampl1040_DUSP2_CDS_4_+_DUSP2_CDS_3_UserDefined_(53190395)_UserDefined_(53391538)	grp0
ampl249_DUSP2_CDS_2_Cds_16905882_UserDefined_(53190394)_UserDefined_(53391539)	grp0
ampl370_IGLL5_CDS_1_+_IGLL5_CDS_1_UserDefined_(53190411)_UserDefined_(46402531)	grp0
ampl251_EP300_CDS_1_Cds_16951551_UserDefined_(52688593)_UserDefined_(53391540)	grp0
ampl275_EP300_CDS_2_Cds_16952285_UserDefined_(52688590)_UserDefined_(53391541)	grp0
ampl277_EP300_CDS_2_Cds_16952285_UserDefined_(52688590)_UserDefined_(53391541)	grp0
ampl279_EP300_CDS_2_Cds_16952285_UserDefined_(52688590)_UserDefined_(53391541)	grp0
ampl281_EP300_CDS_2_Cds_16952285_UserDefined_(52688590)_UserDefined_(53391541)	grp0
ampl300_EP300_CDS_3_Cds_16953978_UserDefined_(53190398)_UserDefined_(53391542)	grp0
ampl302_EP300_CDS_3_Cds_16953978_UserDefined_(53190398)_UserDefined_(53391542)	grp0
ampl307_EP300_CDS_4_Cds_16954932_UserDefined_(52621210)_UserDefined_(53391543)	grp0
ampl309_EP300_CDS_4_Cds_16954932_UserDefined_(52621210)_UserDefined_(53391543)	grp0
ampl310_EP300_CDS_5_Cds_16954830_UserDefined_(52679813)_UserDefined_(53391544)	grp0
ampl312_EP300_CDS_6_Cds_16950813_UserDefined_(52676018)_UserDefined_(53391545)	grp0
ampl314_EP300_CDS_6_Cds_16950813_UserDefined_(52676018)_UserDefined_(53391545)	grp0
ampl315_EP300_CDS_7_Cds_16955170_UserDefined_(52679817)_UserDefined_(53391546)	grp0
ampl316_EP300_CDS_8_Cds_16955162_UserDefined_(52679816)_UserDefined_(53391547)	grp0
ampl318_EP300_CDS_9_Cds_16954772_UserDefined_(52688586)_UserDefined_(53391548)	grp0
ampl252_EP300_CDS_10_Cds_16950863_UserDefined_(52710183)_UserDefined_(53391549)	grp0
ampl254_EP300_CDS_11_Cds_16954232_UserDefined_(52621220)_UserDefined_(53391550)	grp0
